,larva(0),larva(1),larva(2),larva(3),larva(4),larva(7),larva(9)
is_well_oriented(270),1,1,1,1,1,0,1
is_well_oriented(271),1,1,1,1,1,0,1
is_well_oriented(272),1,1,1,1,1,0,1
is_well_oriented(273),1,1,1,1,1,0,1
is_well_oriented(274),1,1,1,1,1,0,1
is_well_oriented(275),1,1,1,1,1,0,1
is_well_oriented(276),1,1,1,1,1,0,1
is_well_oriented(277),1,1,1,1,1,0,1
is_well_oriented(278),1,1,1,1,1,0,1
is_well_oriented(279),1,1,1,1,1,0,1
is_well_oriented(280),1,1,1,1,1,0,1
is_well_oriented(281),1,1,1,1,1,0,1
is_well_oriented(282),1,1,1,1,1,0,1
is_well_oriented(283),1,1,1,1,1,0,1
is_well_oriented(284),1,1,1,1,1,0,1
is_well_oriented(285),1,1,1,1,1,0,1
is_well_oriented(286),1,1,1,1,1,0,1
is_well_oriented(287),1,1,1,1,1,0,1
is_well_oriented(288),1,1,1,1,1,0,1
is_well_oriented(289),1,0,1,1,1,0,1
is_well_oriented(290),1,0,1,1,1,0,1
is_well_oriented(291),1,0,1,1,1,0,1
is_well_oriented(292),1,0,1,1,1,0,1
is_well_oriented(293),1,0,1,1,1,0,1
is_well_oriented(294),1,0,1,1,1,0,1
is_well_oriented(295),1,1,1,1,1,0,1
is_well_oriented(296),1,1,1,1,1,0,1
is_well_oriented(297),1,1,1,1,1,0,1
is_well_oriented(298),1,1,1,1,1,0,1
is_well_oriented(299),1,1,1,1,1,0,1
is_well_oriented(300),1,1,1,1,1,0,1
is_well_oriented(301),1,1,1,1,1,0,1
is_well_oriented(302),1,1,1,1,1,0,1
is_well_oriented(303),1,1,1,1,1,0,1
is_well_oriented(304),1,1,1,1,1,0,1
is_well_oriented(305),1,1,1,1,1,0,1
is_well_oriented(306),1,1,1,1,1,0,1
is_well_oriented(307),1,1,1,1,1,0,1
is_well_oriented(308),1,1,1,1,1,0,1
is_well_oriented(309),1,1,1,1,1,0,1
is_well_oriented(310),1,1,1,1,1,0,1
is_well_oriented(311),1,1,1,1,1,0,1
is_well_oriented(312),1,1,1,1,1,0,1
is_well_oriented(313),1,1,1,1,1,0,1
is_well_oriented(314),1,1,1,1,1,0,1
is_well_oriented(315),1,1,1,1,1,0,1
is_well_oriented(316),1,1,1,1,1,0,1
is_well_oriented(317),1,1,1,1,1,0,1
is_well_oriented(318),1,1,1,1,1,0,1
is_well_oriented(319),1,1,1,1,1,1,1
is_well_oriented(320),1,1,1,1,1,1,1
is_well_oriented(321),1,1,1,1,1,1,1
is_well_oriented(322),1,1,1,1,1,1,1
is_well_oriented(323),1,1,1,1,1,1,1
is_well_oriented(324),1,1,1,1,1,1,1
is_well_oriented(325),1,1,1,1,1,1,1
is_well_oriented(326),1,1,1,1,1,1,1
is_well_oriented(327),1,1,1,1,1,1,1
is_well_oriented(328),1,1,1,1,1,1,1
is_well_oriented(329),1,1,1,1,1,1,1
is_well_oriented(330),1,1,1,1,1,1,1
is_well_oriented(331),1,1,1,1,1,1,1
is_well_oriented(332),1,1,1,1,1,0,1
is_well_oriented(333),1,1,1,1,1,0,1
is_well_oriented(334),1,1,1,1,1,0,1
is_well_oriented(335),1,1,1,1,1,0,1
is_well_oriented(336),1,1,1,1,1,0,1
is_well_oriented(337),1,1,1,1,1,0,1
is_well_oriented(338),1,1,1,1,1,0,1
is_well_oriented(339),1,1,1,1,1,0,1
is_well_oriented(340),1,1,1,1,1,0,1
is_well_oriented(341),1,1,1,1,1,0,1
is_well_oriented(342),1,1,1,1,1,0,1
is_well_oriented(343),1,1,1,1,1,0,1
is_well_oriented(344),1,1,1,1,1,0,1
is_well_oriented(345),1,1,1,1,1,0,1
is_well_oriented(346),1,1,1,1,1,0,1
is_well_oriented(347),1,1,1,1,1,0,1
is_well_oriented(348),1,1,1,1,1,0,1
is_well_oriented(349),1,1,1,1,1,0,1
is_well_oriented(350),1,1,1,1,1,0,1
is_well_oriented(351),1,1,1,1,1,0,1
is_well_oriented(352),1,1,1,1,1,0,1
is_well_oriented(353),1,1,1,1,1,0,1
is_well_oriented(354),1,1,1,1,1,0,1
is_well_oriented(355),1,1,1,1,1,0,1
is_well_oriented(356),1,1,1,1,1,0,1
is_well_oriented(357),1,1,1,1,1,0,1
is_well_oriented(358),1,1,1,1,1,0,1
is_well_oriented(359),1,1,1,1,1,0,1
is_well_oriented(360),1,1,1,1,1,0,1
is_well_oriented(361),1,1,1,1,1,0,1
is_well_oriented(362),1,1,1,1,1,0,1
is_well_oriented(363),1,1,1,1,1,0,1
is_well_oriented(364),1,1,1,1,1,0,1
is_well_oriented(365),1,1,1,1,1,0,1
is_well_oriented(366),1,1,1,1,1,0,1
is_well_oriented(367),1,1,1,1,1,0,1
is_well_oriented(368),1,1,1,1,1,0,1
is_well_oriented(369),1,1,1,1,1,0,1
is_well_oriented(370),1,1,1,1,1,0,1
is_well_oriented(371),1,1,1,1,1,0,1
is_well_oriented(372),1,1,1,1,1,0,1
is_well_oriented(373),1,1,1,1,1,0,1
is_well_oriented(374),1,1,1,1,1,0,1
is_well_oriented(375),1,1,1,1,1,0,1
is_well_oriented(376),1,1,1,1,1,0,1
is_well_oriented(377),1,1,1,1,1,0,1
is_well_oriented(378),1,1,1,1,1,0,1
is_well_oriented(379),1,1,1,1,1,0,1
is_well_oriented(380),1,1,1,1,1,0,1
is_well_oriented(381),1,1,1,1,1,0,1
is_well_oriented(382),1,1,1,1,1,0,1
is_well_oriented(383),1,1,1,1,1,0,1
is_well_oriented(384),1,1,1,1,1,0,1
is_well_oriented(385),1,1,1,0,1,0,1
is_well_oriented(386),1,1,1,0,1,0,1
is_well_oriented(387),1,1,1,0,1,0,1
is_well_oriented(388),1,1,1,0,1,0,1
is_well_oriented(389),1,1,1,0,1,0,1
is_well_oriented(390),1,1,1,0,1,0,1
is_well_oriented(391),1,1,1,1,1,0,1
is_well_oriented(392),1,1,1,1,1,0,1
is_well_oriented(393),1,1,1,1,1,0,1
is_well_oriented(394),1,1,1,1,1,0,1
is_well_oriented(395),1,1,1,1,1,0,1
is_well_oriented(396),1,1,1,1,1,0,1
is_well_oriented(397),1,1,1,1,1,0,1
is_well_oriented(398),1,1,1,1,1,0,1
is_well_oriented(399),1,1,1,1,1,0,1
is_well_oriented(400),1,1,1,1,1,0,1
is_well_oriented(401),1,1,1,1,1,0,1
is_well_oriented(402),1,1,1,1,1,0,1
is_well_oriented(403),1,1,1,1,1,0,1
is_well_oriented(404),1,1,1,1,1,0,1
is_well_oriented(405),1,1,1,1,1,0,1
is_well_oriented(406),1,1,1,1,1,0,1
is_well_oriented(407),1,1,1,1,1,0,1
is_well_oriented(408),1,1,1,1,1,0,1
is_well_oriented(409),1,1,1,0,1,0,1
is_well_oriented(410),1,1,1,1,1,0,1
is_well_oriented(411),1,1,1,1,1,0,1
is_well_oriented(412),1,1,1,1,1,0,1
is_well_oriented(413),1,1,1,1,1,0,1
is_well_oriented(414),1,1,1,1,1,0,1
is_well_oriented(415),1,1,1,1,1,0,1
is_well_oriented(416),1,1,1,1,1,0,1
is_well_oriented(417),1,1,1,1,1,0,1
is_well_oriented(418),1,1,1,1,1,0,1
is_well_oriented(419),1,1,1,1,1,0,1
is_well_oriented(420),1,1,1,1,1,0,1
is_well_oriented(421),1,1,1,1,1,0,1
is_well_oriented(422),1,1,1,1,1,0,1
is_well_oriented(423),1,1,1,1,1,0,1
is_well_oriented(424),1,1,1,1,1,0,1
is_well_oriented(425),1,1,1,1,1,0,1
is_well_oriented(426),1,1,1,1,1,0,1
is_well_oriented(427),1,1,1,1,1,0,1
is_well_oriented(428),1,1,1,1,1,0,1
is_well_oriented(429),1,1,1,1,1,0,1
is_well_oriented(430),1,1,1,1,1,0,1
is_well_oriented(431),1,1,1,1,1,0,1
is_well_oriented(432),1,1,1,1,1,0,1
is_well_oriented(433),1,1,1,1,1,0,1
is_well_oriented(434),1,1,1,1,1,0,1
is_well_oriented(435),1,1,1,1,1,0,1
is_well_oriented(436),1,1,1,1,1,0,1
is_well_oriented(437),1,1,1,1,1,0,1
is_well_oriented(438),1,1,1,1,1,0,1
is_well_oriented(439),1,1,1,1,1,0,1
is_well_oriented(440),1,1,1,1,1,0,1
is_well_oriented(441),1,1,1,1,1,0,1
is_well_oriented(442),1,1,1,1,1,0,1
is_well_oriented(443),1,1,1,1,1,0,1
is_well_oriented(444),1,1,1,1,1,0,1
is_well_oriented(445),1,1,1,1,1,0,1
is_well_oriented(446),1,1,1,1,1,0,1
is_well_oriented(447),1,1,1,1,1,0,1
is_well_oriented(448),1,1,1,1,1,0,1
is_well_oriented(449),1,1,1,1,1,0,1
is_well_oriented(450),1,1,1,1,1,0,1
is_well_oriented(451),1,1,1,1,1,0,1
is_well_oriented(452),1,1,1,1,1,0,1
is_well_oriented(453),1,1,1,1,1,0,1
is_well_oriented(454),1,1,1,1,1,0,1
is_well_oriented(455),1,1,1,1,1,0,1
is_well_oriented(456),1,1,1,1,1,0,1
is_well_oriented(457),1,1,1,1,1,0,1
is_well_oriented(458),1,1,1,1,1,0,1
is_well_oriented(459),1,1,1,1,1,0,1
is_well_oriented(460),1,1,1,1,1,0,1
is_well_oriented(461),1,1,1,1,1,0,1
is_well_oriented(462),1,1,1,1,1,0,1
is_well_oriented(463),1,1,1,1,1,0,1
is_well_oriented(464),1,1,1,1,1,0,1
is_well_oriented(465),1,1,1,1,1,0,1
is_well_oriented(466),1,1,1,1,1,0,1
is_well_oriented(467),1,1,1,1,1,0,1
is_well_oriented(468),1,1,1,1,1,0,1
is_well_oriented(469),1,1,1,0,1,0,1
is_well_oriented(470),1,1,1,0,1,0,1
is_well_oriented(471),1,1,1,0,1,0,1
is_well_oriented(472),1,1,1,0,1,0,1
is_well_oriented(473),1,1,1,0,1,0,1
is_well_oriented(474),1,1,1,0,1,0,1
is_well_oriented(475),1,1,1,0,1,0,1
is_well_oriented(476),1,1,1,0,1,0,1
is_well_oriented(477),1,1,1,0,1,0,1
is_well_oriented(478),1,1,1,0,1,0,1
is_well_oriented(479),1,1,1,0,1,0,1
is_well_oriented(480),1,1,1,0,1,0,1
is_well_oriented(481),1,1,1,1,1,0,1
is_well_oriented(482),1,1,1,1,1,0,1
is_well_oriented(483),1,1,1,1,1,0,1
is_well_oriented(484),1,1,1,1,1,0,1
is_well_oriented(485),1,1,1,1,1,0,1
is_well_oriented(486),1,1,1,1,1,0,1
is_well_oriented(487),1,1,1,1,1,0,1
is_well_oriented(488),1,1,1,1,1,0,1
is_well_oriented(489),1,1,1,1,1,0,1
is_well_oriented(490),1,1,1,1,1,0,1
is_well_oriented(491),1,1,1,1,1,0,1
is_well_oriented(492),1,1,1,1,1,0,1
is_well_oriented(493),1,1,1,1,1,0,1
is_well_oriented(494),1,1,1,1,1,0,1
is_well_oriented(495),1,1,1,1,1,0,1
is_well_oriented(496),1,1,1,1,1,0,1
is_well_oriented(497),1,1,1,1,1,0,1
is_well_oriented(498),1,1,1,1,1,0,1
is_well_oriented(499),1,1,1,1,1,0,1
is_well_oriented(500),1,1,1,1,1,0,1
is_well_oriented(501),1,1,1,1,1,0,1
is_well_oriented(502),1,1,1,1,1,0,1
is_well_oriented(503),1,1,1,1,1,0,1
is_well_oriented(504),1,1,1,1,1,0,1
is_well_oriented(505),1,1,1,1,1,0,1
is_well_oriented(506),1,1,1,1,1,0,1
is_well_oriented(507),1,1,1,1,1,0,1
is_well_oriented(508),1,1,1,0,1,0,1
is_well_oriented(509),1,1,1,1,1,0,1
is_well_oriented(510),1,1,1,1,1,0,1
is_well_oriented(511),1,1,1,1,1,0,1
is_well_oriented(512),1,1,1,1,1,0,1
is_well_oriented(513),1,1,1,1,1,0,1
is_well_oriented(514),1,1,1,1,1,0,1
is_well_oriented(515),1,1,1,1,1,0,1
is_well_oriented(516),1,1,1,1,1,0,1
is_well_oriented(517),1,1,1,1,1,0,1
is_well_oriented(518),1,1,1,1,1,0,1
is_well_oriented(519),1,1,1,1,1,0,1
is_well_oriented(520),1,1,1,1,1,0,1
is_well_oriented(521),1,1,1,1,1,0,1
is_well_oriented(522),1,1,1,1,1,0,1
is_well_oriented(523),1,1,1,1,1,0,1
is_well_oriented(524),1,1,1,1,1,0,1
is_well_oriented(525),1,1,1,1,1,0,1
is_well_oriented(526),1,1,1,1,1,0,1
is_well_oriented(527),1,1,1,1,1,0,1
is_well_oriented(528),1,1,1,1,1,0,1
is_well_oriented(529),1,1,1,1,1,0,1
is_well_oriented(530),1,1,1,1,1,0,1
is_well_oriented(531),1,1,1,1,1,0,1
is_well_oriented(532),1,1,1,1,1,0,1
is_well_oriented(533),1,1,1,1,1,0,1
is_well_oriented(534),1,1,1,1,1,0,1
is_well_oriented(535),1,1,1,1,1,0,1
is_well_oriented(536),1,1,1,1,1,0,1
is_well_oriented(537),1,1,1,1,1,0,1
is_well_oriented(538),1,1,1,1,1,0,1
is_well_oriented(539),1,1,1,1,1,0,1
is_well_oriented(540),1,1,1,1,1,0,1
is_well_oriented(541),1,1,1,1,1,0,1
is_well_oriented(542),1,1,1,1,1,0,1
is_well_oriented(543),1,1,1,1,1,0,1
is_well_oriented(544),1,1,1,1,1,0,1
is_well_oriented(545),1,1,1,1,1,0,1
is_well_oriented(546),1,1,1,1,1,0,1
is_well_oriented(547),1,1,1,1,1,0,1
is_well_oriented(548),1,1,1,1,1,0,1
is_well_oriented(549),1,1,1,1,1,0,1
is_well_oriented(550),1,1,0,1,1,0,1
is_well_oriented(551),1,1,1,1,1,0,1
is_well_oriented(552),1,1,1,1,1,0,1
is_well_oriented(553),1,1,1,1,1,0,1
is_well_oriented(554),1,1,1,1,1,0,1
is_well_oriented(555),1,1,1,1,1,0,1
is_well_oriented(556),1,1,1,1,1,0,1
is_well_oriented(557),1,1,1,1,1,0,1
is_well_oriented(558),1,1,1,1,1,0,1
is_well_oriented(559),1,1,1,1,1,0,1
is_well_oriented(560),1,1,1,1,1,0,1
is_well_oriented(561),1,1,1,1,1,0,1
is_well_oriented(562),1,1,1,1,1,0,1
is_well_oriented(563),1,1,1,1,1,0,1
is_well_oriented(564),1,1,1,1,1,0,1
is_well_oriented(565),1,1,1,1,1,0,1
is_well_oriented(566),1,1,1,1,1,0,1
is_well_oriented(567),1,1,1,1,1,0,1
is_well_oriented(568),1,1,1,1,1,0,1
is_well_oriented(569),1,1,1,1,1,0,1
is_well_oriented(570),1,1,1,1,1,0,1
is_well_oriented(571),1,1,1,1,1,0,1
is_well_oriented(572),1,1,1,1,1,0,1
is_well_oriented(573),1,1,1,1,1,0,1
is_well_oriented(574),1,1,1,1,1,0,1
is_well_oriented(575),1,1,1,1,1,0,1
is_well_oriented(576),1,1,1,1,1,0,1
is_well_oriented(577),1,1,1,1,1,0,1
is_well_oriented(578),1,1,1,1,1,0,1
is_well_oriented(579),1,1,1,1,1,0,1
is_well_oriented(580),1,1,1,1,1,0,1
is_well_oriented(581),1,1,1,1,1,0,1
is_well_oriented(582),1,1,1,1,1,0,1
is_well_oriented(583),1,1,1,1,1,0,1
is_well_oriented(584),1,1,1,1,1,0,1
is_well_oriented(585),1,1,1,1,1,0,1
is_well_oriented(586),1,1,1,1,1,0,1
is_well_oriented(587),1,1,1,1,1,0,1
is_well_oriented(588),1,1,1,1,1,0,1
is_well_oriented(589),1,1,1,1,1,0,1
is_well_oriented(590),1,1,1,1,1,0,1
is_well_oriented(591),1,1,1,1,1,0,1
is_well_oriented(592),1,1,1,1,1,0,1
is_well_oriented(593),1,1,1,1,1,0,1
is_well_oriented(594),1,1,1,1,1,0,1
is_well_oriented(595),1,1,1,1,1,0,1
is_well_oriented(596),1,1,1,1,1,0,1
is_well_oriented(597),1,1,1,1,1,0,1
is_well_oriented(598),1,1,1,1,1,0,1
is_well_oriented(599),1,1,1,1,1,0,1
is_well_oriented(600),1,1,1,1,1,0,1
is_well_oriented(601),1,1,1,1,1,0,1
is_well_oriented(602),1,1,1,1,1,0,1
is_well_oriented(603),1,1,1,1,1,0,1
is_well_oriented(604),1,1,1,1,1,0,1
is_well_oriented(605),1,1,1,1,1,0,1
is_well_oriented(606),1,1,1,1,1,0,1
is_well_oriented(607),1,1,1,1,1,0,1
is_well_oriented(608),1,1,1,1,1,0,1
is_well_oriented(609),1,1,1,1,1,0,1
is_well_oriented(610),1,1,1,1,1,0,1
is_well_oriented(611),1,1,1,1,1,0,1
is_well_oriented(612),1,1,1,1,1,0,1
is_well_oriented(613),1,1,1,1,1,0,1
is_well_oriented(614),1,1,1,1,1,0,1
is_well_oriented(615),1,1,1,1,1,0,1
is_well_oriented(616),1,1,1,1,1,0,1
is_well_oriented(617),1,1,1,1,1,0,1
is_well_oriented(618),1,1,1,1,1,0,1
is_well_oriented(619),1,1,1,1,1,0,1
is_well_oriented(620),1,1,1,1,1,0,1
is_well_oriented(621),1,1,1,1,1,0,1
is_well_oriented(622),1,1,1,1,1,0,1
is_well_oriented(623),1,1,1,1,1,0,1
is_well_oriented(624),1,1,1,1,1,0,1
is_well_oriented(625),1,1,1,1,1,0,1
is_well_oriented(626),1,1,1,1,1,0,1
is_well_oriented(627),1,1,1,1,1,0,1
is_well_oriented(628),1,1,1,0,1,0,1
is_well_oriented(629),1,1,1,1,1,0,1
is_well_oriented(630),1,1,1,1,1,0,1
is_well_oriented(631),1,1,1,1,1,0,1
is_well_oriented(632),1,1,1,1,1,0,1
is_well_oriented(633),1,1,1,1,1,0,1
is_well_oriented(634),1,1,1,1,1,0,1
is_well_oriented(635),1,1,1,1,1,0,1
is_well_oriented(636),1,1,1,1,1,0,1
is_well_oriented(637),1,1,1,1,1,0,1
is_well_oriented(638),1,1,1,1,1,0,1
is_well_oriented(639),1,1,1,1,1,0,1
is_well_oriented(640),1,1,1,1,1,0,1
is_well_oriented(641),1,1,1,1,1,0,1
is_well_oriented(642),1,1,1,1,1,0,1
is_well_oriented(643),1,1,1,1,1,0,1
is_well_oriented(644),1,1,1,1,1,0,1
is_well_oriented(645),1,1,1,1,1,0,1
is_well_oriented(646),1,1,1,1,1,0,1
is_well_oriented(647),1,1,1,1,1,0,1
is_well_oriented(648),1,1,1,1,1,0,1
is_well_oriented(649),1,1,1,1,1,0,1
is_well_oriented(650),1,1,1,1,1,0,1
is_well_oriented(651),1,1,1,1,1,0,1
is_well_oriented(652),1,1,1,1,1,0,1
is_well_oriented(653),1,1,1,1,1,0,1
is_well_oriented(654),1,1,1,1,1,0,1
is_well_oriented(655),1,1,1,1,1,0,1
is_well_oriented(656),1,1,1,1,1,0,1
is_well_oriented(657),1,1,1,1,1,0,1
is_well_oriented(658),1,1,1,1,1,0,1
is_well_oriented(659),1,1,1,1,1,0,1
is_well_oriented(660),1,1,1,1,1,0,1
is_well_oriented(661),1,1,1,1,1,0,1
is_well_oriented(662),1,1,1,1,1,0,1
is_well_oriented(663),1,1,1,1,1,0,1
is_well_oriented(664),1,1,1,1,1,0,1
is_well_oriented(665),1,1,1,1,1,0,1
is_well_oriented(666),1,1,1,1,1,0,1
is_well_oriented(667),1,1,1,1,1,0,1
is_well_oriented(668),1,1,1,1,1,0,1
is_well_oriented(669),1,1,1,1,1,0,1
is_well_oriented(670),1,1,1,1,1,0,1
is_well_oriented(671),1,1,1,1,1,0,1
is_well_oriented(672),1,1,1,1,1,0,1
is_well_oriented(673),1,1,1,1,1,0,1
is_well_oriented(674),1,1,1,1,1,0,1
is_well_oriented(675),1,1,1,1,1,0,1
is_well_oriented(676),1,1,1,1,1,0,1
is_well_oriented(677),1,1,1,1,1,0,1
is_well_oriented(678),1,1,1,1,1,0,1
is_well_oriented(679),1,1,1,1,1,0,1
is_well_oriented(680),1,1,1,1,1,0,1
is_well_oriented(681),1,1,1,1,1,0,1
is_well_oriented(682),1,1,1,1,1,0,1
is_well_oriented(683),1,1,1,1,1,0,1
is_well_oriented(684),1,1,1,1,1,0,1
is_well_oriented(685),1,1,1,1,1,0,1
is_well_oriented(686),1,1,1,1,1,0,1
is_well_oriented(687),1,1,1,1,1,0,1
is_well_oriented(688),1,1,1,1,1,0,1
is_well_oriented(689),1,1,1,1,1,0,1
is_well_oriented(690),1,1,1,1,1,0,1
is_well_oriented(691),1,1,1,0,1,0,1
is_well_oriented(692),1,1,1,1,1,0,1
is_well_oriented(693),1,1,1,1,1,0,1
is_well_oriented(694),1,1,1,1,1,0,1
is_well_oriented(695),1,1,1,1,1,0,1
is_well_oriented(696),1,1,1,1,1,0,1
is_well_oriented(697),1,1,1,1,1,0,1
is_well_oriented(698),1,1,1,1,1,0,1
is_well_oriented(699),1,1,1,1,1,0,1
is_well_oriented(700),1,1,1,1,1,0,1
is_well_oriented(701),1,1,1,1,1,0,1
is_well_oriented(702),1,1,1,1,1,0,1
is_well_oriented(703),1,1,1,1,1,0,1
is_well_oriented(704),1,1,1,1,1,0,1
is_well_oriented(705),1,1,1,1,1,0,1
is_well_oriented(706),1,1,1,1,1,0,1
is_well_oriented(707),1,1,1,1,1,0,1
is_well_oriented(708),1,1,1,1,1,0,1
is_well_oriented(709),1,1,1,1,1,0,1
is_well_oriented(710),1,1,1,1,1,0,1
is_well_oriented(711),1,1,1,1,1,0,1
is_well_oriented(712),1,1,1,1,1,0,1
is_well_oriented(713),1,1,1,1,1,0,1
is_well_oriented(714),1,1,1,1,1,0,1
is_well_oriented(715),1,1,1,1,1,0,1
is_well_oriented(716),1,1,1,1,1,0,1
is_well_oriented(717),1,1,1,1,1,0,1
is_well_oriented(718),1,1,1,1,1,0,1
is_well_oriented(719),1,1,1,1,1,0,1
is_well_oriented(720),1,1,1,1,1,0,1
is_well_oriented(721),1,1,1,1,1,0,1
is_well_oriented(722),1,1,1,1,1,0,1
is_well_oriented(723),1,1,1,0,1,0,1
is_well_oriented(724),1,1,1,0,1,0,1
is_well_oriented(725),1,1,1,0,1,0,1
is_well_oriented(726),1,1,1,0,1,0,1
is_well_oriented(727),1,1,1,0,1,0,1
is_well_oriented(728),1,1,1,0,1,0,1
is_well_oriented(729),1,1,1,0,1,0,1
is_well_oriented(730),1,1,1,0,1,0,1
is_well_oriented(731),1,1,1,0,1,0,1
is_well_oriented(732),1,1,1,0,1,0,1
is_well_oriented(733),1,1,1,0,1,0,1
is_well_oriented(734),1,1,1,0,1,0,1
is_well_oriented(735),1,1,1,0,1,0,1
is_well_oriented(736),1,1,1,0,1,0,1
is_well_oriented(737),1,1,1,0,1,0,1
is_well_oriented(738),1,1,1,0,1,0,1
is_well_oriented(739),1,1,1,0,1,0,1
is_well_oriented(740),1,1,1,0,1,0,1
is_well_oriented(741),1,1,1,0,1,0,1
is_well_oriented(742),1,1,1,0,1,0,1
is_well_oriented(743),1,1,1,0,1,0,1
is_well_oriented(744),1,1,1,0,1,0,1
is_well_oriented(745),1,1,1,1,1,0,1
is_well_oriented(746),1,1,1,1,1,0,1
is_well_oriented(747),1,1,1,1,1,0,1
is_well_oriented(748),1,1,1,1,1,0,1
is_well_oriented(749),1,1,1,1,1,0,1
is_well_oriented(750),1,1,1,1,1,0,1
is_well_oriented(751),1,1,1,1,1,0,1
is_well_oriented(752),1,1,1,1,1,0,1
is_well_oriented(753),1,1,1,1,1,0,1
is_well_oriented(754),1,1,1,1,1,0,1
is_well_oriented(755),1,1,1,1,1,0,1
is_well_oriented(756),1,1,1,1,1,0,1
is_well_oriented(757),1,1,1,1,1,0,1
is_well_oriented(758),1,1,1,1,1,0,1
is_well_oriented(759),1,1,1,1,1,0,1
is_well_oriented(760),1,1,1,1,1,0,1
is_well_oriented(761),1,1,1,1,1,0,1
is_well_oriented(762),1,1,1,1,1,0,1
is_well_oriented(763),1,1,1,1,1,0,1
is_well_oriented(764),1,1,1,0,1,0,1
is_well_oriented(765),1,1,1,0,1,0,1
is_well_oriented(766),1,1,1,0,1,0,1
is_well_oriented(767),1,1,1,0,1,0,1
is_well_oriented(768),1,1,1,0,1,0,1
is_well_oriented(769),1,1,1,0,1,0,1
is_well_oriented(770),1,1,1,0,1,0,1
is_well_oriented(771),1,1,1,0,1,0,1
is_well_oriented(772),1,1,1,0,1,0,1
is_well_oriented(773),1,1,1,0,1,0,1
is_well_oriented(774),1,1,1,0,1,0,1
is_well_oriented(775),1,1,1,0,1,0,1
is_well_oriented(776),1,1,1,0,1,0,1
is_well_oriented(777),1,1,1,0,1,0,1
is_well_oriented(778),1,1,1,0,1,0,1
is_well_oriented(779),1,1,1,0,1,0,1
is_well_oriented(780),1,1,1,0,1,0,1
is_well_oriented(781),1,1,1,0,1,0,1
is_well_oriented(782),1,1,1,0,1,0,1
is_well_oriented(783),1,1,1,0,1,0,1
is_well_oriented(784),1,1,1,0,1,0,1
is_well_oriented(785),1,1,1,0,1,0,1
is_well_oriented(786),1,1,1,0,1,0,1
is_well_oriented(787),1,1,1,0,1,0,1
is_well_oriented(788),1,1,1,0,1,0,1
is_well_oriented(789),1,1,1,1,1,0,1
is_well_oriented(790),1,1,1,1,1,0,1
is_well_oriented(791),1,1,1,1,1,0,1
is_well_oriented(792),1,1,1,1,1,0,1
is_well_oriented(793),1,1,1,1,1,0,1
is_well_oriented(794),1,1,1,1,1,0,1
is_well_oriented(795),1,1,1,1,1,0,1
is_well_oriented(796),1,1,1,1,1,0,1
is_well_oriented(797),1,1,1,1,1,0,1
is_well_oriented(798),1,1,1,1,1,0,1
is_well_oriented(799),1,1,1,1,1,0,1
is_well_oriented(800),1,1,1,0,1,0,1
is_well_oriented(801),1,1,1,0,1,0,1
is_well_oriented(802),1,1,1,0,1,0,1
is_well_oriented(803),1,1,1,0,1,0,1
is_well_oriented(804),1,1,1,0,1,0,1
is_well_oriented(805),1,1,1,0,1,0,1
is_well_oriented(806),1,1,1,0,1,0,1
is_well_oriented(807),1,1,1,0,1,0,1
is_well_oriented(808),1,1,1,0,1,0,1
is_well_oriented(809),1,1,1,0,1,0,1
is_well_oriented(810),1,1,1,0,1,0,1
is_well_oriented(811),1,1,1,0,1,0,1
is_well_oriented(812),1,1,1,0,1,0,1
is_well_oriented(813),1,1,1,0,1,0,1
is_well_oriented(814),1,1,1,0,1,0,1
is_well_oriented(815),1,1,1,0,1,0,1
is_well_oriented(816),1,1,1,0,1,0,1
is_well_oriented(817),1,1,1,0,1,0,1
is_well_oriented(818),1,1,1,0,1,0,1
is_well_oriented(819),1,1,1,0,1,0,1
is_well_oriented(820),1,1,1,0,1,0,1
is_well_oriented(821),1,1,1,0,1,0,1
is_well_oriented(822),1,1,1,0,1,0,1
is_well_oriented(823),1,1,1,0,1,0,1
is_well_oriented(824),1,1,1,0,1,0,1
is_well_oriented(825),1,1,1,0,1,0,1
is_well_oriented(826),1,1,1,0,1,0,1
is_well_oriented(827),1,1,1,0,1,0,1
is_well_oriented(828),1,1,1,0,1,0,1
is_well_oriented(829),1,1,1,0,1,0,1
is_well_oriented(830),1,1,1,0,1,0,1
is_well_oriented(831),1,1,1,0,1,0,1
is_well_oriented(832),1,1,1,0,1,0,1
is_well_oriented(833),1,1,1,0,1,0,1
is_well_oriented(834),1,1,1,0,1,0,1
is_well_oriented(835),1,1,1,0,1,0,1
is_well_oriented(836),1,1,1,0,1,0,1
is_well_oriented(837),1,1,1,0,1,0,1
is_well_oriented(838),1,1,1,0,1,0,1
is_well_oriented(839),1,1,1,0,1,0,1
is_well_oriented(840),1,1,1,0,1,0,1
is_well_oriented(841),1,1,1,0,1,0,1
is_well_oriented(842),1,1,1,0,1,0,1
is_well_oriented(843),1,1,1,0,1,0,1
is_well_oriented(844),1,1,1,0,1,0,1
is_well_oriented(845),1,1,1,0,1,0,1
is_well_oriented(846),1,1,1,0,1,0,1
is_well_oriented(847),1,1,1,0,1,0,1
is_well_oriented(848),1,1,1,0,1,0,1
is_well_oriented(849),1,1,1,0,1,0,1
is_well_oriented(850),1,1,1,0,1,0,1
