,larva(0),larva(1),larva(3),larva(4),larva(6),larva(8),larva(9)
spinepoint_2_y(1074),1370,1589,1071,919,616,677,653
spinepoint_2_y(1075),1370,1588,1070,920,616,678,655
spinepoint_2_y(1076),1370,1589,1070,920,616,677,655
spinepoint_2_y(1077),1369,1588,1070,920,616,678,655
spinepoint_2_y(1078),1370,1589,1070,920,617,678,652
spinepoint_2_y(1079),1370,1588,1071,921,617,679,654
spinepoint_2_y(1080),1370,1588,1071,922,616,680,654
spinepoint_2_y(1081),1369,1589,1071,921,617,681,654
spinepoint_2_y(1082),1369,1588,1072,923,617,682,653
spinepoint_2_y(1083),1369,1588,1074,923,617,680,653
spinepoint_2_y(1084),1370,1586,1073,923,617,683,656
spinepoint_2_y(1085),1370,1587,1074,924,619,683,655
spinepoint_2_y(1086),1370,1587,1073,924,619,683,655
spinepoint_2_y(1087),1370,1585,1073,925,618,684,653
spinepoint_2_y(1088),1370,1588,1074,925,619,684,654
spinepoint_2_y(1089),1370,1587,1074,925,620,686,654
spinepoint_2_y(1090),1371,1585,1074,925,617,686,654
spinepoint_2_y(1091),1370,1586,1074,926,618,687,653
spinepoint_2_y(1092),1371,1587,1075,926,618,687,653
spinepoint_2_y(1093),1371,1587,1075,928,618,688,652
spinepoint_2_y(1094),1371,1586,1074,928,618,689,653
spinepoint_2_y(1095),1371,1587,1073,928,618,688,653
spinepoint_2_y(1096),1370,1584,1075,929,621,689,653
spinepoint_2_y(1097),1370,1585,1075,930,617,689,655
spinepoint_2_y(1098),1370,1585,1075,930,618,690,656
spinepoint_2_y(1099),1370,1585,1075,931,618,690,657
spinepoint_2_y(1100),1370,1585,1075,931,619,691,656
spinepoint_2_y(1101),1370,1584,1075,932,618,692,657
spinepoint_2_y(1102),1371,1584,1076,932,618,693,658
spinepoint_2_y(1103),1371,1584,1076,933,619,692,656
spinepoint_2_y(1104),1371,1584,1076,934,618,693,657
spinepoint_2_y(1105),1371,1583,1077,934,619,693,653
spinepoint_2_y(1106),1371,1583,1077,934,618,693,654
spinepoint_2_y(1107),1371,1584,1077,935,618,695,658
spinepoint_2_y(1108),1371,1583,1077,938,618,696,657
spinepoint_2_y(1109),1370,1584,1077,937,617,695,656
spinepoint_2_y(1110),1370,1583,1079,939,618,696,655
spinepoint_2_y(1111),1370,1583,1079,940,618,698,655
spinepoint_2_y(1112),1370,1584,1079,940,618,699,655
spinepoint_2_y(1113),1371,1583,1079,941,618,698,655
spinepoint_2_y(1114),1371,1582,1080,942,617,699,655
spinepoint_2_y(1115),1370,1583,1080,941,617,699,654
spinepoint_2_y(1116),1370,1583,1081,941,618,699,654
spinepoint_2_y(1117),1370,1582,1080,943,617,702,654
spinepoint_2_y(1118),1370,1583,1080,943,616,701,654
spinepoint_2_y(1119),1371,1583,1077,944,616,702,655
spinepoint_2_y(1120),1371,1584,1082,944,617,702,657
spinepoint_2_y(1121),1371,1583,1083,945,614,703,654
spinepoint_2_y(1122),1371,1583,1082,946,619,705,658
spinepoint_2_y(1123),1370,1583,1082,947,615,706,655
spinepoint_2_y(1124),1371,1583,1083,947,618,706,655
spinepoint_2_y(1125),1371,1583,1080,947,617,706,659
spinepoint_2_y(1126),1370,1583,1081,950,615,706,657
spinepoint_2_y(1127),1371,1582,1081,949,615,706,658
spinepoint_2_y(1128),1370,1582,1081,949,615,708,658
spinepoint_2_y(1129),1370,1583,1081,949,618,708,659
spinepoint_2_y(1130),1370,1583,1079,949,615,709,658
spinepoint_2_y(1131),1370,1582,1081,949,614,710,658
spinepoint_2_y(1132),1370,1582,1082,949,616,711,658
spinepoint_2_y(1133),1370,1582,1082,950,613,711,657
spinepoint_2_y(1134),1371,1582,1082,950,614,711,657
spinepoint_2_y(1135),1371,1583,1081,950,612,711,657
spinepoint_2_y(1136),1370,1582,1082,950,612,712,657
spinepoint_2_y(1137),1371,1582,1081,951,613,713,658
spinepoint_2_y(1138),1370,1582,1081,950,612,713,658
spinepoint_2_y(1139),1370,1583,1081,952,615,713,658
spinepoint_2_y(1140),1370,1582,1081,952,614,714,658
spinepoint_2_y(1141),1370,1582,1081,952,611,713,658
spinepoint_2_y(1142),1370,1582,1081,953,610,714,658
spinepoint_2_y(1143),1371,1582,1081,954,609,713,658
spinepoint_2_y(1144),1370,1582,1081,955,608,715,659
spinepoint_2_y(1145),1370,1582,1081,955,608,716,658
spinepoint_2_y(1146),1370,1582,1082,953,608,716,659
spinepoint_2_y(1147),1370,1582,1082,953,607,716,658
spinepoint_2_y(1148),1370,1582,1081,953,608,716,659
spinepoint_2_y(1149),1370,1582,1082,954,607,717,659
spinepoint_2_y(1150),1370,1582,1082,958,606,718,659
spinepoint_2_y(1151),1370,1582,1082,956,605,719,658
spinepoint_2_y(1152),1370,1582,1082,957,605,719,659
spinepoint_2_y(1153),1370,1581,1081,957,604,720,659
spinepoint_2_y(1154),1370,1581,1082,958,604,720,659
spinepoint_2_y(1155),1370,1581,1082,961,604,720,660
spinepoint_2_y(1156),1370,1580,1082,962,604,717,660
spinepoint_2_y(1157),1370,1580,1082,960,603,720,660
spinepoint_2_y(1158),1370,1580,1083,960,603,721,660
spinepoint_2_y(1159),1370,1580,1082,960,603,719,660
spinepoint_2_y(1160),1371,1580,1082,960,602,722,660
spinepoint_2_y(1161),1371,1581,1082,960,602,721,660
spinepoint_2_y(1162),1371,1579,1082,960,601,722,660
spinepoint_2_y(1163),1370,1580,1082,960,602,722,660
spinepoint_2_y(1164),1370,1580,1083,960,602,723,661
spinepoint_2_y(1165),1371,1579,1083,960,602,723,661
spinepoint_2_y(1166),1371,1579,1083,960,602,724,660
spinepoint_2_y(1167),1370,1579,1083,961,601,724,661
spinepoint_2_y(1168),1370,1579,1083,960,600,725,661
spinepoint_2_y(1169),1370,1578,1083,960,600,723,661
spinepoint_2_y(1170),1370,1578,1083,960,600,726,661
spinepoint_2_y(1171),1370,1578,1083,960,599,725,661
spinepoint_2_y(1172),1370,1579,1083,961,598,726,662
spinepoint_2_y(1173),1370,1578,1083,960,598,727,661
spinepoint_2_y(1174),1370,1579,1083,960,598,727,662
spinepoint_2_y(1175),1370,1578,1083,959,597,726,662
spinepoint_2_y(1176),1370,1579,1083,960,598,727,662
spinepoint_2_y(1177),1370,1577,1083,959,597,727,662
spinepoint_2_y(1178),1369,1577,1083,960,597,726,662
spinepoint_2_y(1179),1370,1577,1083,959,597,728,662
spinepoint_2_y(1180),1369,1578,1083,959,596,729,662
spinepoint_2_y(1181),1369,1578,1083,958,595,729,662
spinepoint_2_y(1182),1370,1578,1083,960,593,728,663
spinepoint_2_y(1183),1369,1577,1083,957,593,728,663
spinepoint_2_y(1184),1369,1578,1083,958,594,729,663
spinepoint_2_y(1185),1369,1577,1083,959,594,729,663
spinepoint_2_y(1186),1369,1577,1083,961,594,729,663
spinepoint_2_y(1187),1370,1578,1083,960,592,729,663
spinepoint_2_y(1188),1370,1576,1083,959,591,729,663
spinepoint_2_y(1189),1370,1575,1083,959,590,730,664
spinepoint_2_y(1190),1368,1576,1083,959,590,730,664
spinepoint_2_y(1191),1368,1576,1083,958,590,730,664
spinepoint_2_y(1192),1368,1576,1083,958,590,730,664
spinepoint_2_y(1193),1367,1575,1084,957,589,731,664
spinepoint_2_y(1194),1367,1576,1084,958,589,731,665
spinepoint_2_y(1195),1362,1575,1083,959,588,731,664
spinepoint_2_y(1196),1362,1575,1083,959,587,731,664
spinepoint_2_y(1197),1362,1575,1083,959,587,731,665
spinepoint_2_y(1198),1361,1576,1084,959,587,732,665
spinepoint_2_y(1199),1361,1576,1083,960,587,732,665
spinepoint_2_y(1200),1361,1576,1084,961,587,733,666
spinepoint_2_y(1201),1362,1576,1084,961,587,733,666
spinepoint_2_y(1202),1363,1576,1083,960,587,733,666
spinepoint_2_y(1203),1362,1575,1083,960,586,734,665
spinepoint_2_y(1204),1361,1575,1083,960,585,734,666
spinepoint_2_y(1205),1361,1575,1083,960,584,733,666
spinepoint_2_y(1206),1360,1574,1084,961,584,734,667
spinepoint_2_y(1207),1361,1575,1084,961,585,734,668
spinepoint_2_y(1208),1362,1575,1083,961,585,734,668
spinepoint_2_y(1209),1361,1574,1084,961,584,735,668
spinepoint_2_y(1210),1361,1574,1084,962,584,735,668
spinepoint_2_y(1211),1361,1574,1084,962,583,735,669
spinepoint_2_y(1212),1360,1574,1084,962,583,735,669
spinepoint_2_y(1213),1360,1574,1084,962,582,735,668
spinepoint_2_y(1214),1361,1575,1084,963,582,736,669
spinepoint_2_y(1215),1360,1575,1084,962,582,736,669
spinepoint_2_y(1216),1360,1574,1084,962,582,736,670
spinepoint_2_y(1217),1360,1573,1084,964,581,736,670
spinepoint_2_y(1218),1360,1573,1084,965,581,736,671
spinepoint_2_y(1219),1360,1574,1083,964,580,736,672
spinepoint_2_y(1220),1360,1574,1083,964,580,736,672
spinepoint_2_y(1221),1360,1574,1083,964,579,736,672
spinepoint_2_y(1222),1360,1574,1083,964,579,736,672
spinepoint_2_y(1223),1360,1574,1083,964,578,736,672
spinepoint_2_y(1224),1361,1574,1083,964,578,737,673
spinepoint_2_y(1225),1360,1574,1083,965,579,736,673
spinepoint_2_y(1226),1361,1574,1083,965,579,735,674
spinepoint_3_x(0),1363,801,1041,1126,103,1173,780
spinepoint_3_x(1),1364,801,1042,1126,103,1173,780
spinepoint_3_x(2),1364,801,1042,1125,103,1173,782
spinepoint_3_x(3),1364,802,1042,1125,103,1173,783
spinepoint_3_x(4),1364,802,1042,1125,102,1173,784
spinepoint_3_x(5),1364,801,1043,1126,103,1172,784
spinepoint_3_x(6),1364,801,1043,1126,102,1172,785
spinepoint_3_x(7),1364,802,1043,1126,102,1173,785
spinepoint_3_x(8),1366,801,1043,1126,101,1173,785
spinepoint_3_x(9),1366,802,1043,1124,101,1173,785
spinepoint_3_x(10),1367,802,1043,1124,100,1173,787
spinepoint_3_x(11),1367,802,1043,1124,100,1173,786
spinepoint_3_x(12),1368,802,1044,1125,101,1175,788
spinepoint_3_x(13),1368,804,1044,1124,101,1175,788
spinepoint_3_x(14),1369,804,1044,1123,100,1176,790
spinepoint_3_x(15),1369,804,1044,1123,100,1176,790
spinepoint_3_x(16),1369,805,1044,1123,100,1176,791
spinepoint_3_x(17),1371,805,1045,1123,100,1175,791
spinepoint_3_x(18),1370,807,1045,1123,100,1176,791
spinepoint_3_x(19),1371,806,1045,1124,100,1176,790
spinepoint_3_x(20),1373,807,1045,1124,100,1177,791
spinepoint_3_x(21),1374,808,1045,1125,99,1177,792
spinepoint_3_x(22),1374,807,1045,1125,99,1177,792
spinepoint_3_x(23),1373,807,1045,1126,99,1177,793
spinepoint_3_x(24),1373,806,1045,1126,100,1178,793
spinepoint_3_x(25),1373,807,1045,1126,100,1179,795
spinepoint_3_x(26),1375,808,1046,1127,99,1178,796
spinepoint_3_x(27),1375,809,1046,1127,99,1178,796
spinepoint_3_x(28),1376,809,1045,1127,99,1179,796
spinepoint_3_x(29),1376,808,1045,1127,99,1179,796
spinepoint_3_x(30),1377,809,1046,1128,99,1179,796
spinepoint_3_x(31),1378,809,1045,1129,99,1179,796
spinepoint_3_x(32),1378,809,1045,1128,99,1179,798
spinepoint_3_x(33),1378,809,1046,1128,99,1179,798
spinepoint_3_x(34),1379,810,1046,1128,99,1180,799
spinepoint_3_x(35),1380,811,1046,1129,99,1181,800
spinepoint_3_x(36),1380,810,1046,1129,99,1181,800
spinepoint_3_x(37),1381,811,1046,1128,99,1181,800
spinepoint_3_x(38),1381,811,1046,1129,98,1181,801
spinepoint_3_x(39),1381,811,1047,1129,98,1181,800
spinepoint_3_x(40),1382,811,1047,1129,99,1181,801
spinepoint_3_x(41),1383,811,1047,1128,98,1181,801
spinepoint_3_x(42),1383,811,1047,1128,98,1182,801
spinepoint_3_x(43),1383,811,1048,1127,98,1182,803
spinepoint_3_x(44),1384,812,1047,1128,98,1182,804
spinepoint_3_x(45),1385,813,1047,1129,98,1183,804
spinepoint_3_x(46),1385,814,1047,1129,98,1184,804
spinepoint_3_x(47),1386,814,1047,1129,98,1184,804
spinepoint_3_x(48),1386,814,1047,1129,98,1184,803
spinepoint_3_x(49),1386,814,1047,1130,98,1182,803
spinepoint_3_x(50),1386,815,1047,1130,98,1184,803
spinepoint_3_x(51),1386,815,1047,1129,99,1184,805
spinepoint_3_x(52),1387,815,1047,1129,98,1184,805
spinepoint_3_x(53),1387,815,1048,1130,98,1183,806
spinepoint_3_x(54),1387,815,1048,1130,98,1184,807
spinepoint_3_x(55),1387,815,1048,1131,98,1184,805
spinepoint_3_x(56),1387,815,1048,1132,98,1185,806
spinepoint_3_x(57),1387,815,1048,1131,98,1186,808
spinepoint_3_x(58),1388,816,1047,1130,98,1186,808
spinepoint_3_x(59),1388,816,1048,1131,98,1186,807
spinepoint_3_x(60),1387,818,1048,1132,98,1186,808
spinepoint_3_x(61),1388,818,1048,1132,99,1186,810
spinepoint_3_x(62),1389,818,1048,1132,98,1186,810
spinepoint_3_x(63),1390,818,1048,1132,98,1187,811
spinepoint_3_x(64),1391,818,1048,1133,98,1187,813
spinepoint_3_x(65),1392,818,1048,1132,98,1187,814
spinepoint_3_x(66),1392,818,1048,1132,99,1187,814
spinepoint_3_x(67),1392,819,1049,1133,98,1187,816
spinepoint_3_x(68),1392,820,1048,1133,98,1189,816
spinepoint_3_x(69),1393,820,1048,1132,98,1189,816
spinepoint_3_x(70),1393,820,1048,1131,98,1189,815
spinepoint_3_x(71),1394,821,1049,1131,98,1189,816
spinepoint_3_x(72),1395,821,1049,1131,99,1189,816
spinepoint_3_x(73),1395,822,1048,1133,100,1190,818
spinepoint_3_x(74),1396,823,1049,1131,100,1189,819
spinepoint_3_x(75),1398,823,1048,1129,96,1190,820
spinepoint_3_x(76),1399,823,1048,1129,99,1189,821
spinepoint_3_x(77),1399,824,1048,1129,99,1190,821
spinepoint_3_x(78),1399,825,1048,1129,100,1190,819
spinepoint_3_x(79),1399,825,1048,1129,100,1190,823
spinepoint_3_x(80),1400,826,1048,1128,100,1192,821
spinepoint_3_x(81),1400,825,1047,1128,100,1193,823
spinepoint_3_x(82),1401,825,1048,1127,100,1193,821
spinepoint_3_x(83),1401,826,1048,1127,100,1193,824
spinepoint_3_x(84),1400,825,1048,1127,99,1193,824
spinepoint_3_x(85),1401,826,1048,1126,99,1193,824
spinepoint_3_x(86),1402,827,1048,1127,100,1194,826
spinepoint_3_x(87),1403,829,1048,1126,99,1194,826
spinepoint_3_x(88),1405,829,1048,1126,99,1194,827
spinepoint_3_x(89),1406,829,1048,1125,99,1194,828
spinepoint_3_x(90),1406,829,1048,1125,99,1194,829
spinepoint_3_x(91),1407,829,1048,1125,99,1194,828
spinepoint_3_x(92),1406,829,1048,1126,99,1195,829
spinepoint_3_x(93),1407,832,1047,1125,99,1196,831
spinepoint_3_x(94),1407,832,1047,1125,100,1195,832
spinepoint_3_x(95),1407,832,1047,1125,98,1196,833
spinepoint_3_x(96),1408,833,1047,1125,98,1196,832
spinepoint_3_x(97),1408,833,1047,1124,98,1196,834
spinepoint_3_x(98),1409,833,1048,1124,97,1196,834
spinepoint_3_x(99),1408,833,1048,1123,97,1196,834
spinepoint_3_x(100),1409,830,1048,1123,96,1196,834
spinepoint_3_x(101),1409,833,1048,1123,96,1196,835
spinepoint_3_x(102),1411,834,1048,1123,96,1197,836
spinepoint_3_x(103),1415,834,1048,1123,96,1197,835
spinepoint_3_x(104),1415,835,1048,1122,95,1198,838
spinepoint_3_x(105),1415,837,1048,1122,94,1198,838
spinepoint_3_x(106),1412,836,1047,1121,94,1198,837
spinepoint_3_x(107),1415,836,1048,1121,93,1197,839
spinepoint_3_x(108),1415,837,1047,1120,91,1198,837
spinepoint_3_x(109),1415,838,1047,1120,91,1197,839
spinepoint_3_x(110),1415,837,1047,1120,91,1198,840
spinepoint_3_x(111),1415,837,1047,1120,91,1198,840
spinepoint_3_x(112),1416,837,1048,1119,91,1197,841
spinepoint_3_x(113),1415,838,1048,1119,91,1198,840
spinepoint_3_x(114),1415,837,1048,1118,89,1198,841
spinepoint_3_x(115),1415,839,1048,1118,88,1199,841
spinepoint_3_x(116),1416,839,1048,1118,86,1200,841
spinepoint_3_x(117),1415,839,1048,1119,85,1200,841
spinepoint_3_x(118),1415,841,1048,1117,85,1200,841
spinepoint_3_x(119),1415,842,1048,1117,84,1201,844
spinepoint_3_x(120),1415,842,1048,1116,84,1200,842
spinepoint_3_x(121),1415,842,1048,1116,84,1200,843
spinepoint_3_x(122),1416,843,1049,1115,83,1200,844
spinepoint_3_x(123),1416,843,1048,1116,82,1201,843
spinepoint_3_x(124),1416,843,1049,1114,80,1201,845
spinepoint_3_x(125),1415,842,1049,1114,80,1202,846
spinepoint_3_x(126),1415,842,1049,1114,79,1202,846
spinepoint_3_x(127),1416,842,1049,1113,78,1203,847
spinepoint_3_x(128),1416,842,1049,1113,79,1203,847
spinepoint_3_x(129),1416,843,1049,1113,79,1203,847
spinepoint_3_x(130),1416,843,1049,1112,79,1203,849
spinepoint_3_x(131),1415,844,1050,1112,78,1203,849
spinepoint_3_x(132),1415,845,1050,1114,76,1203,850
spinepoint_3_x(133),1415,846,1050,1112,75,1203,850
spinepoint_3_x(134),1416,846,1050,1114,74,1203,850
spinepoint_3_x(135),1416,847,1050,1113,73,1204,850
spinepoint_3_x(136),1416,848,1050,1113,73,1204,850
spinepoint_3_x(137),1416,847,1050,1113,73,1204,851
spinepoint_3_x(138),1417,847,1050,1113,73,1204,849
spinepoint_3_x(139),1416,847,1050,1113,73,1205,852
spinepoint_3_x(140),1416,847,1050,1114,72,1205,853
spinepoint_3_x(141),1416,846,1050,1113,70,1205,852
spinepoint_3_x(142),1416,847,1050,1113,69,1205,850
spinepoint_3_x(143),1416,848,1050,1113,67,1205,852
spinepoint_3_x(144),1417,847,1050,1113,67,1205,854
spinepoint_3_x(145),1417,848,1051,1113,67,1205,855
spinepoint_3_x(146),1418,848,1051,1114,66,1205,853
spinepoint_3_x(147),1417,850,1051,1114,66,1206,855
spinepoint_3_x(148),1416,850,1051,1114,66,1206,855
spinepoint_3_x(149),1417,851,1051,1113,66,1207,856
spinepoint_3_x(150),1416,850,1051,1114,64,1207,856
spinepoint_3_x(151),1417,850,1051,1114,64,1207,855
spinepoint_3_x(152),1418,850,1050,1114,62,1207,856
spinepoint_3_x(153),1417,851,1051,1115,61,1207,856
spinepoint_3_x(154),1417,852,1051,1114,60,1207,857
spinepoint_3_x(155),1418,852,1052,1114,60,1207,858
spinepoint_3_x(156),1418,852,1051,1114,60,1207,856
spinepoint_3_x(157),1418,852,1052,1114,60,1208,856
spinepoint_3_x(158),1419,850,1052,1114,60,1208,855
spinepoint_3_x(159),1419,852,1053,1114,59,1208,856
spinepoint_3_x(160),1418,852,1053,1114,58,1209,856
spinepoint_3_x(161),1419,852,1054,1114,58,1210,856
spinepoint_3_x(162),1419,852,1054,1114,57,1210,854
spinepoint_3_x(163),1419,855,1054,1114,56,1210,855
spinepoint_3_x(164),1419,856,1055,1114,54,1210,855
spinepoint_3_x(165),1419,856,1055,1114,54,1210,855
spinepoint_3_x(166),1420,855,1055,1114,53,1210,855
spinepoint_3_x(167),1420,855,1055,1115,53,1210,855
spinepoint_3_x(168),1420,855,1055,1115,53,1211,855
spinepoint_3_x(169),1421,857,1055,1117,51,1210,856
spinepoint_3_x(170),1421,857,1055,1117,51,1211,855
spinepoint_3_x(171),1420,856,1055,1116,50,1211,855
spinepoint_3_x(172),1421,856,1055,1117,50,1212,856
spinepoint_3_x(173),1421,856,1056,1117,48,1212,855
spinepoint_3_x(174),1422,857,1055,1119,47,1213,856
spinepoint_3_x(175),1422,857,1056,1119,47,1213,855
spinepoint_3_x(176),1422,858,1055,1120,46,1213,855
spinepoint_3_x(177),1422,858,1056,1120,46,1213,855
spinepoint_3_x(178),1423,859,1056,1120,46,1213,863
spinepoint_3_x(179),1423,860,1055,1120,45,1214,861
spinepoint_3_x(180),1423,860,1056,1120,44,1214,860
spinepoint_3_x(181),1423,860,1056,1121,44,1214,860
spinepoint_3_x(182),1423,860,1056,1121,44,1215,859
spinepoint_3_x(183),1423,861,1056,1122,44,1216,859
spinepoint_3_x(184),1424,859,1056,1123,44,1216,858
spinepoint_3_x(185),1423,860,1057,1123,44,1217,858
spinepoint_3_x(186),1423,861,1056,1123,43,1217,857
spinepoint_3_x(187),1424,861,1057,1123,43,1216,856
spinepoint_3_x(188),1424,859,1057,1123,43,1216,857
spinepoint_3_x(189),1425,860,1057,1122,44,1217,857
spinepoint_3_x(190),1424,859,1057,1123,45,1218,857
spinepoint_3_x(191),1425,860,1057,1124,46,1217,856
spinepoint_3_x(192),1425,860,1057,1124,46,1218,856
spinepoint_3_x(193),1426,861,1057,1124,46,1220,855
spinepoint_3_x(194),1425,861,1057,1124,47,1220,857
spinepoint_3_x(195),1425,861,1056,1124,48,1220,857
spinepoint_3_x(196),1425,862,1056,1125,47,1221,858
spinepoint_3_x(197),1425,861,1057,1124,36,1220,857
spinepoint_3_x(198),1425,862,1057,1125,38,1221,857
spinepoint_3_x(199),1425,862,1058,1125,36,1221,857
spinepoint_3_x(200),1425,862,1058,1125,39,1221,857
spinepoint_3_x(201),1425,862,1058,1126,39,1221,857
spinepoint_3_x(202),1425,863,1058,1126,40,1222,857
spinepoint_3_x(203),1425,862,1058,1126,40,1223,857
spinepoint_3_x(204),1425,862,1059,1126,40,1224,856
spinepoint_3_x(205),1425,862,1059,1126,40,1225,856
spinepoint_3_x(206),1425,862,1059,1126,40,1225,856
spinepoint_3_x(207),1425,862,1059,1126,40,1225,856
spinepoint_3_x(208),1425,862,1058,1126,41,1225,856
spinepoint_3_x(209),1425,863,1058,1127,46,1226,856
spinepoint_3_x(210),1425,863,1058,1126,45,1225,856
spinepoint_3_x(211),1425,863,1058,1127,44,1226,856
spinepoint_3_x(212),1425,863,1058,1127,45,1226,856
spinepoint_3_x(213),1425,863,1058,1127,44,1226,856
spinepoint_3_x(214),1426,863,1059,1127,43,1227,855
spinepoint_3_x(215),1426,862,1059,1127,44,1228,855
spinepoint_3_x(216),1426,862,1060,1127,44,1229,855
spinepoint_3_x(217),1426,863,1060,1127,44,1229,854
spinepoint_3_x(218),1426,862,1059,1127,44,1229,855
spinepoint_3_x(219),1426,863,1059,1127,44,1229,855
spinepoint_3_x(220),1426,862,1059,1127,43,1229,855
spinepoint_3_x(221),1426,864,1059,1126,43,1229,854
spinepoint_3_x(222),1426,864,1060,1126,42,1229,854
spinepoint_3_x(223),1426,864,1060,1126,42,1230,854
spinepoint_3_x(224),1426,864,1060,1126,42,1230,853
spinepoint_3_x(225),1427,864,1059,1127,42,1229,853
spinepoint_3_x(226),1427,862,1060,1127,42,1230,853
spinepoint_3_x(227),1428,863,1060,1127,42,1229,854
spinepoint_3_x(228),1429,861,1060,1126,42,1229,853
spinepoint_3_x(229),1429,861,1059,1127,42,1229,852
spinepoint_3_x(230),1429,862,1060,1127,42,1230,852
spinepoint_3_x(231),1429,861,1060,1127,42,1229,852
spinepoint_3_x(232),1428,861,1060,1127,41,1229,852
spinepoint_3_x(233),1428,861,1061,1127,41,1229,851
spinepoint_3_x(234),1429,861,1061,1127,41,1230,851
spinepoint_3_x(235),1428,861,1061,1127,41,1231,851
spinepoint_3_x(236),1428,860,1061,1127,41,1231,851
spinepoint_3_x(237),1429,861,1061,1127,41,1232,851
spinepoint_3_x(238),1427,862,1061,1127,41,1232,851
spinepoint_3_x(239),1430,861,1061,1127,41,1233,850
spinepoint_3_x(240),1430,861,1061,1127,40,1233,849
spinepoint_3_x(241),1429,861,1061,1127,41,1233,849
spinepoint_3_x(242),1429,861,1062,1127,41,1233,848
spinepoint_3_x(243),1428,861,1062,1127,41,1234,849
spinepoint_3_x(244),1431,861,1062,1127,41,1234,849
spinepoint_3_x(245),1428,861,1062,1127,41,1234,848
spinepoint_3_x(246),1431,860,1062,1127,41,1234,848
spinepoint_3_x(247),1431,861,1062,1127,40,1234,848
spinepoint_3_x(248),1428,861,1063,1127,41,1235,847
spinepoint_3_x(249),1428,861,1063,1127,41,1235,846
spinepoint_3_x(250),1429,861,1063,1127,41,1236,846
spinepoint_3_x(251),1429,861,1063,1126,42,1237,846
spinepoint_3_x(252),1428,861,1064,1126,42,1238,847
spinepoint_3_x(253),1431,861,1063,1126,41,1240,845
spinepoint_3_x(254),1430,862,1063,1126,41,1239,846
spinepoint_3_x(255),1431,863,1063,1125,41,1239,845
spinepoint_3_x(256),1430,864,1063,1125,42,1240,844
spinepoint_3_x(257),1430,864,1063,1126,42,1239,844
spinepoint_3_x(258),1430,864,1063,1124,42,1239,844
spinepoint_3_x(259),1429,864,1062,1124,42,1240,844
spinepoint_3_x(260),1430,865,1063,1124,42,1241,844
spinepoint_3_x(261),1429,864,1062,1124,42,1241,843
spinepoint_3_x(262),1429,864,1062,1123,42,1242,843
spinepoint_3_x(263),1429,864,1062,1123,42,1243,842
spinepoint_3_x(264),1429,864,1061,1123,42,1243,841
spinepoint_3_x(265),1429,864,1063,1123,42,1243,841
spinepoint_3_x(266),1429,864,1063,1123,43,1243,841
spinepoint_3_x(267),1429,865,1061,1122,43,1244,841
spinepoint_3_x(268),1430,865,1061,1123,43,1244,841
spinepoint_3_x(269),1429,865,1060,1121,42,1245,841
spinepoint_3_x(270),1430,867,1061,1121,43,1245,840
spinepoint_3_x(271),1430,866,1061,1121,43,1246,840
spinepoint_3_x(272),1429,867,1062,1120,43,1248,839
spinepoint_3_x(273),1429,867,1061,1120,42,1249,839
spinepoint_3_x(274),1430,868,1062,1120,43,1249,838
spinepoint_3_x(275),1429,868,1062,1121,43,1250,838
spinepoint_3_x(276),1430,868,1062,1120,43,1250,838
spinepoint_3_x(277),1430,868,1062,1119,42,1249,837
spinepoint_3_x(278),1429,866,1062,1119,42,1251,837
spinepoint_3_x(279),1429,866,1062,1118,42,1251,837
spinepoint_3_x(280),1430,867,1062,1118,42,1251,837
spinepoint_3_x(281),1430,868,1063,1118,42,1253,836
spinepoint_3_x(282),1429,867,1063,1117,42,1255,834
spinepoint_3_x(283),1429,868,1063,1117,41,1255,834
spinepoint_3_x(284),1429,867,1063,1118,42,1255,834
spinepoint_3_x(285),1430,867,1062,1117,42,1256,834
spinepoint_3_x(286),1429,869,1062,1116,48,1256,834
spinepoint_3_x(287),1430,868,1063,1114,49,1256,835
spinepoint_3_x(288),1429,869,1063,1114,49,1257,833
spinepoint_3_x(289),1429,869,1063,1114,51,1257,833
spinepoint_3_x(290),1429,869,1064,1114,51,1258,832
spinepoint_3_x(291),1429,869,1064,1113,52,1259,832
spinepoint_3_x(292),1429,869,1064,1114,52,1260,832
spinepoint_3_x(293),1430,870,1064,1112,53,1261,832
spinepoint_3_x(294),1429,869,1063,1111,43,1260,833
spinepoint_3_x(295),1429,869,1064,1111,43,1260,833
spinepoint_3_x(296),1429,869,1063,1110,41,1261,832
spinepoint_3_x(297),1429,869,1063,1111,42,1261,831
spinepoint_3_x(298),1429,870,1062,1110,42,1261,831
spinepoint_3_x(299),1429,870,1061,1110,42,1261,830
spinepoint_3_x(300),1430,870,1061,1110,42,1261,830
spinepoint_3_x(301),1430,870,1060,1109,42,1261,829
spinepoint_3_x(302),1429,872,1061,1110,42,1263,830
spinepoint_3_x(303),1430,872,1060,1110,42,1263,830
spinepoint_3_x(304),1430,872,1060,1112,42,1263,830
spinepoint_3_x(305),1429,872,1061,1112,42,1265,830
spinepoint_3_x(306),1430,872,1056,1111,43,1265,830
spinepoint_3_x(307),1430,871,1059,1112,43,1265,829
spinepoint_3_x(308),1428,871,1059,1111,44,1266,829
spinepoint_3_x(309),1430,871,1057,1111,44,1266,829
spinepoint_3_x(310),1428,871,1054,1111,44,1266,829
spinepoint_3_x(311),1430,871,1055,1111,45,1267,828
